ensembl_gene_id	external_gene_id	entrezgene	chromosome_name	start_position	end_position	strand
ENSG00000206644	RNU6-1279P	NA	3	196120581	196120683	-1
ENSG00000241868	RN7SL434P	NA	3	196124382	196124649	-1
ENSG00000243339	RN7SL738P	NA	3	196126782	196127077	1
ENSG00000226345	AC083822.2	NA	3	196150193	196150393	1
ENSG00000225822	UBXN7-AS1	100874034	3	196158235	196160242	1
ENSG00000225240	AC117490.2	NA	3	196179867	196179926	-1
ENSG00000163961	RNF168	165918	3	196195654	196230639	-1
ENSG00000273013	CTD-2002J20.1	NA	3	196201672	196202265	1
ENSG00000214097	SMCO1	255798	3	196233748	196242237	-1
ENSG00000213358	AC092933.4	NA	3	196254210	196255662	-1
ENSG00000225770	AC092933.3	NA	3	196263403	196263573	1
ENSG00000185798	WDR53	348793	3	196281056	196295545	-1
ENSG00000174013	FBXO45	200933	3	196295482	196315930	1
ENSG00000232065	LINC01063	101929769	3	196358369	196359458	-1
ENSG00000174004	NRROS	375387	3	196366557	196388875	1
ENSG00000163964	PIGX	54965	3	196366646	196462878	1
ENSG00000174007	CEP19	84984	3	196433148	196439164	-1
ENSG00000201441	RNU6-646P	NA	3	196435730	196435835	-1
ENSG00000180370	PAK2	5062	3	196466728	196559518	1
ENSG00000272359	U4	NA	3	196474063	196474195	-1
ENSG00000206892	RNU6-42P	100302742	3	196511851	196511957	-1
ENSG00000119231	SENP5	205564	3	196594727	196661585	1
ENSG00000230732	AC127904.2	NA	3	196639821	196641450	1
ENSG00000114503	NCBP2	22916	3	196662273	196669468	-1
ENSG00000225578	NCBP2-AS1	NA	3	196666748	196669405	1
ENSG00000270170	NCBP2-AS2	152217	3	196669494	196670411	1
ENSG00000119227	PIGZ	80235	3	196673214	196695931	-1
ENSG00000233487	AC011322.1	NA	3	196710761	196714429	-1
ENSG00000163975	MFI2	4241	3	196715492	196756687	-1
ENSG00000228109	MFI2-AS1	100507057	3	196726331	196731615	1
ENSG00000075711	DLG1	1739	3	196769431	197026171	-1
ENSG00000265850	MIR4797	100616216	3	197020749	197020819	-1
ENSG00000227375	DLG1-AS1	100507086	3	197025123	197030618	1
ENSG00000238491	snoU13	NA	3	197066328	197066422	-1
ENSG00000235126	AC128709.3	NA	3	197171932	197185194	-1
ENSG00000229912	AC128709.4	NA	3	197177198	197183525	-1
ENSG00000237167	AC128709.2	NA	3	197185276	197193976	1
ENSG00000272989	RP13-616I3.1	100129516	3	197232133	197233857	-1
ENSG00000250443	AC128709.1	100129516	3	197232135	197233857	-1
ENSG00000161267	BDH1	622	3	197236654	197300194	-1
ENSG00000214135	AC024560.3	220729	3	197305084	197354777	-1
ENSG00000213519	AC132008.1	NA	3	197307215	197307500	-1
ENSG00000249626	RP11-496H1.1	NA	3	197361186	197362682	1
ENSG00000273308	RP11-496H1.2	101930159	3	197372540	197372888	1
ENSG00000236833	AC024560.2	NA	3	197387436	197392628	-1
ENSG00000145016	KIAA0226	9711	3	197398264	197476598	-1
ENSG00000216042	MIR922	100126321	3	197401367	197401447	-1
ENSG00000122068	FYTTD1	84248	3	197464050	197514467	1
ENSG00000273375	RP11-803P9.1	NA	3	197516571	197517240	1
ENSG00000186001	LRCH3	84859	3	197518097	197615307	1
ENSG00000234136	AC055764.1	NA	3	197557556	197558167	-1
ENSG00000234742	AC144530.1	NA	3	197577271	197577825	-1
ENSG00000114473	IQCG	84223	3	197615946	197687013	-1
ENSG00000199306	RNU6-858P	NA	3	197621378	197621484	1
ENSG00000182899	RPL35A	6165	3	197676858	197683481	1
ENSG00000185621	LMLN	89782	3	197687071	197770591	1
ENSG00000201622	RNU6-621P	NA	3	197721472	197721580	1
ENSG00000232832	LMLN-AS1	NA	3	197765192	197766105	-1
ENSG00000226435	ANKRD18DP	348840	3	197780393	197807591	-1
ENSG00000212297	RNU6-821P	NA	3	197798182	197798288	-1
ENSG00000232783	AC073135.3	NA	3	197836983	197838749	1
ENSG00000213113	TUBB8P8	NA	3	197846592	197847649	1
ENSG00000236246	AC073135.4	NA	3	197848259	197850145	-1
ENSG00000236438	FAM157A	101928670	3	197879237	197925886	1
ENSG00000222792	RNU6-860P	NA	3	197923617	197923720	1
ENSG00000230304	CICP6	NA	3	197950368	197953181	-1
ENSG00000226008	AC073135.7	NA	3	197955065	197955247	1
ENSG00000250020	RP11-811I15.1	NA	5	58313	59030	1
ENSG00000249430	CTD-2231H16.1	NA	5	92266	139978	1
ENSG00000153404	PLEKHG4B	153478	5	140373	190085	1
ENSG00000199540	Y_RNA	NA	5	144202	144312	-1
ENSG00000185028	LRRC14B	389257	5	191626	195468	1
ENSG00000261434	CTD-2083E4.7	NA	5	195893	196456	1
ENSG00000164366	CCDC127	133957	5	196986	218330	-1
ENSG00000260774	CTD-2083E4.4	NA	5	214013	217394	-1
ENSG00000073578	SDHA	6389	5	218356	256815	1
ENSG00000248925	CTD-2083E4.6	102467073	5	269973	271631	-1
ENSG00000249915	PDCD6	10016	5	271736	353971	1
ENSG00000250848	CTD-2083E4.5	NA	5	288948	290436	-1
ENSG00000063438	AHRR	57491	5	304291	438406	1
ENSG00000214278	CTD-2228K2.2	NA	5	403846	404661	-1
ENSG00000250645	CTD-2228K2.1	NA	5	418818	419224	1
ENSG00000221990	C5orf55	116349	5	441645	443258	-1
ENSG00000180104	EXOC3	11336	5	443273	472052	1
ENSG00000188242	CTD-2228K2.5	NA	5	466239	473213	-1
ENSG00000225138	CTD-2228K2.7	100288152	5	473351	480999	1
ENSG00000066230	SLC9A3	6550	5	473425	524447	-1
ENSG00000250385	RP11-310P5.2	NA	5	524820	526709	1
ENSG00000264233	MIR4456	100616381	5	535955	535997	-1
ENSG00000249650	RP11-310P5.1	100996325	5	602735	612325	-1
ENSG00000112877	CEP72	55722	5	612387	667283	1
ENSG00000171368	TPPP	11076	5	660883	693510	-1
ENSG00000268885	AC026740.1	NA	5	667759	668839	1
ENSG00000271781	CTD-2589H19.6	NA	5	675941	676731	1
ENSG00000188818	ZDHHC11	79844	5	710471	851101	-1
ENSG00000206077	ZDHHC11B	653082	5	710475	767067	-1
ENSG00000249908	CTD-2589H19.4	NA	5	767512	769046	-1
ENSG00000247872	SPCS2P3	NA	5	816461	817116	1
ENSG00000028310	BRD9	65980	5	850406	892939	-1
ENSG00000071539	TRIP13	9319	5	892758	919472	1
ENSG00000248949	RP11-661C8.2	NA	5	946430	956635	1
ENSG00000250173	RP11-661C8.3	NA	5	979480	981415	1
ENSG00000215246	RP11-43F13.3	100506688	5	987295	997423	-1
ENSG00000203594	AC116351.1	NA	5	991214	991386	1
ENSG00000221244	AC116351.2	NA	5	1004302	1004392	1
ENSG00000272347	RP11-43F13.4	NA	5	1005154	1006738	1
ENSG00000145506	NKD2	85409	5	1008944	1039058	1
ENSG00000113504	SLC12A7	10723	5	1050499	1112150	-1
ENSG00000263834	MIR4635	100616479	5	1063011	1063089	-1
ENSG00000249201	CTD-3080P12.3	101928857	5	1173256	1178720	-1
ENSG00000174358	SLC6A19	340024	5	1201710	1225232	1
ENSG00000164363	SLC6A18	348932	5	1225470	1246304	1
ENSG00000164362	TERT	7015	5	1253262	1295184	-1
ENSG00000263670	MIR4457	100616235	5	1309425	1309492	-1
ENSG00000049656	CLPTM1L	81037	5	1317859	1345214	-1
ENSG00000250584	RP11-325I22.2	100506791	5	1363697	1380182	-1
ENSG00000248951	RP11-325I22.1	NA	5	1370658	1371060	-1
ENSG00000142319	SLC6A3	6531	5	1392909	1445545	-1
ENSG00000153395	LPCAT1	79888	5	1456595	1524092	-1
ENSG00000251532	CTD-2245E15.3	NA	5	1544222	1551825	-1
ENSG00000185986	SDHAP3	NA	5	1568637	1594735	-1
ENSG00000271119	CTD-2012J19.3	NA	5	1594741	1611582	1
ENSG00000248126	CTD-2012J19.2	NA	5	1598242	1598362	1
ENSG00000188002	RP11-43F13.1	NA	5	1599035	1634120	-1
ENSG00000232615	CTD-2012J19.1	NA	5	1614951	1616449	1
ENSG00000263746	MIR4277	100422966	5	1708900	1708983	-1
ENSG00000260066	CTD-2587M23.1	NA	5	1725264	1728287	1
ENSG00000171421	MRPL36	64979	5	1798500	1801480	-1
ENSG00000145494	NDUFS6	4726	5	1801514	1816719	1
ENSG00000249966	CTD-2194D22.1	NA	5	1851064	1851611	1
ENSG00000250417	CTD-2194D22.2	101929034	5	1856084	1856682	-1
ENSG00000113430	IRX4	50805	5	1877541	1887350	-1
ENSG00000249116	CTD-2194D22.3	NA	5	1884080	1884763	1
ENSG00000249326	CTD-2194D22.4	101929081	5	1887446	1900607	1
ENSG00000248994	RP11-259O2.1	NA	5	1933977	1959290	1
ENSG00000248597	RP11-259O2.2	NA	5	1963723	1967268	-1
ENSG00000249731	RP11-259O2.3	NA	5	1968208	1969127	1
ENSG00000201026	Y_RNA	NA	5	2184824	2184934	1
ENSG00000259757	RP11-129I19.2	NA	5	2736776	2737873	-1
ENSG00000170561	IRX2	153572	5	2745959	2752969	-1
ENSG00000186493	C5orf38	153571	5	2752245	2755508	1
ENSG00000249541	RP11-692C23.1	NA	5	2787565	2788663	-1
ENSG00000248137	RP11-468D11.1	NA	5	2831135	2835253	-1
ENSG00000248736	RP11-35O7.1	NA	5	2965120	2967742	1
ENSG00000249808	CTD-2029E14.1	102467074	5	3178209	3181346	1
ENSG00000248118	LINC01019	285577	5	3417266	3536208	-1
ENSG00000249830	RP11-121L11.3	NA	5	3452930	3461774	1
ENSG00000250716	RP11-121L11.2	102467075	5	3496343	3504118	-1
ENSG00000170549	IRX1	79192	5	3596168	3601517	1
ENSG00000259603	CTD-2012M11.3	NA	5	3596325	3600302	-1
ENSG00000248962	CTD-2287N17.1	NA	5	4012822	4013763	-1
ENSG00000249994	CTD-2383I20.1	NA	5	4033826	4041877	-1
ENSG00000250921	CTD-2008N3.1	NA	5	4135795	4143761	1
ENSG00000260763	RP11-445O3.3	NA	5	4436963	4440372	-1
ENSG00000248973	RP11-445O3.2	NA	5	4452043	4866334	-1
ENSG00000231291	RP11-445O3.1	NA	5	4512375	4516889	1
ENSG00000251371	CTD-2318H23.1	NA	5	4640844	4648367	1
ENSG00000249521	CTD-2161F6.3	101929153	5	4773594	4774978	1
ENSG00000248311	CTD-2161F6.2	NA	5	4775589	4805882	-1
ENSG00000248467	CTD-2161F6.1	NA	5	4831812	4849913	-1
ENSG00000249941	CTD-2046I8.1	NA	5	4866634	4874872	1
ENSG00000251506	CTD-2247C11.2	NA	5	4967877	4970538	-1
ENSG00000250481	CTD-2247C11.1	NA	5	4974803	5034380	-1
ENSG00000215231	LINC01020	NA	5	5034472	5070117	1
ENSG00000251426	CTD-2247C11.4	NA	5	5046909	5049610	-1
ENSG00000250529	CTD-2247C11.5	NA	5	5069305	5078424	-1
ENSG00000223007	RN7SKP73	NA	5	5126159	5126450	1
ENSG00000250579	CTD-2297D10.2	101929176	5	5132893	5140167	-1
ENSG00000145536	ADAMTS16	170690	5	5140443	5320417	1
ENSG00000250866	CTD-2297D10.1	NA	5	5142251	5176327	-1
ENSG00000251568	ALG3P1	NA	5	5375836	5376949	-1
ENSG00000248729	RP11-531A21.3	NA	5	5395491	5396070	-1
ENSG00000250808	RP11-531A21.4	NA	5	5396085	5396448	-1
ENSG00000251476	RP11-531A21.2	NA	5	5396590	5397081	-1
ENSG00000164151	KIAA0947	23379	5	5420777	5490347	1
ENSG00000261037	CTC-471C19.1	NA	5	6019142	6022396	-1
ENSG00000259861	CTC-471C19.2	NA	5	6030148	6030954	1
ENSG00000221568	AC026797.1	NA	5	6112224	6112313	1
ENSG00000250730	HMGB3P3	NA	5	6289970	6290737	1
ENSG00000250490	CTD-2324F15.2	401172	5	6310554	6339997	-1
ENSG00000133398	MED10	84246	5	6371994	6378707	-1
ENSG00000215218	UBE2QL1	134111	5	6448736	6495022	1
ENSG00000271230	CTD-2195M18.2	NA	5	6533004	6533313	-1
ENSG00000250056	LINC01018	255167	5	6582249	6588612	1
ENSG00000037474	NSUN2	54888	5	6599352	6633404	-1
ENSG00000145545	SRD5A1	6715	5	6633456	6669675	1
ENSG00000272520	CTD-2044J15.2	NA	5	6671219	6674499	1
ENSG00000248677	CTD-2044J15.1	100505625	5	6686438	6707824	-1
ENSG00000112941	PAPD7	11044	5	6714718	6757161	1
ENSG00000251365	RP11-332J15.3	NA	5	6766004	6772066	1
ENSG00000272071	RP11-332J15.4	NA	5	6779571	6780111	1
ENSG00000249734	RP11-332J15.1	NA	5	6795993	6826841	1
ENSG00000200243	RN7SKP79	NA	5	6848240	6848575	-1
ENSG00000250060	RP11-332J15.2	NA	5	6868672	6886900	1
ENSG00000250974	RP11-122F24.1	NA	5	6933783	7190925	1
ENSG00000212258	RNA5SP176	NA	5	7047340	7047449	1
ENSG00000248775	RP11-404K5.3	NA	5	7288037	7288590	-1
ENSG00000247732	RP11-404K5.1	NA	5	7290936	7296458	1
ENSG00000205976	RP11-404K5.2	NA	5	7299887	7306705	-1
ENSG00000251250	RP11-404K5.4	NA	5	7326177	7326722	1
ENSG00000251678	CTD-2296D1.1	NA	5	7344692	7346034	1
ENSG00000250668	CTD-2296D1.2	101929261	5	7347099	7348090	-1
ENSG00000249638	CTD-2296D1.3	NA	5	7363092	7364644	-1
ENSG00000249865	CTD-2296D1.4	NA	5	7368042	7373187	-1
ENSG00000223597	CTD-2296D1.5	NA	5	7373230	7379903	1
ENSG00000078295	ADCY2	108	5	7396321	7830194	1
ENSG00000250761	RP11-711G10.1	NA	5	7707915	7749879	-1
ENSG00000215217	C5orf49	134121	5	7830491	7851603	-1
ENSG00000124275	MTRR	4552	5	7851299	7906138	1
ENSG00000124279	FASTKD3	79072	5	7859272	7869150	-1
ENSG00000251168	CTD-2072I24.1	NA	5	7924405	7925511	1
ENSG00000199773	RNU1-76P	NA	5	7980259	7980417	1
ENSG00000249486	RP11-215I16.1	NA	5	8157654	8157901	-1
ENSG00000245729	RP11-480D4.1	729506	5	8333596	8457671	-1
ENSG00000249159	RP11-480D4.2	NA	5	8387751	8457677	-1
ENSG00000251549	RP11-480D4.5	NA	5	8410902	8411109	-1
ENSG00000272049	RP11-480D4.6	NA	5	8445062	8445648	-1
ENSG00000247516	MIR4458HG	100616142	5	8450856	8463208	1
ENSG00000247516	MIR4458HG	100505738	5	8450856	8463208	1
ENSG00000250037	RP11-480D4.4	NA	5	8456059	8456671	-1
ENSG00000249782	RP11-417J1.1	NA	5	8525291	8528791	1
ENSG00000250389	MTND6P2	NA	5	8618693	8619216	-1
ENSG00000248765	RP11-417J1.3	NA	5	8619290	8620422	1
ENSG00000260981	RP11-315A16.1	NA	5	8785154	8785580	-1
ENSG00000250198	RP11-143A12.3	101929284	5	8839844	8881637	1
ENSG00000250619	CTD-2215L10.1	NA	5	9001886	9046052	1
ENSG00000112902	SEMA5A	9037	5	9035138	9546187	-1
ENSG00000266415	MIR4636	100616326	5	9053928	9054007	-1
ENSG00000248537	CTD-2201E9.4	NA	5	9363387	9422593	1
ENSG00000251370	CTD-2201E9.1	101929338	5	9511445	9518198	1
ENSG00000250001	CTD-2201E9.2	NA	5	9519965	9523290	-1
ENSG00000250786	SNHG18	100505806	5	9546312	9550721	1
ENSG00000239112	SNORD123	100113384	5	9548948	9549017	1
ENSG00000248525	CTD-2001E22.1	NA	5	9621489	9658570	-1
ENSG00000169777	TAS2R1	50834	5	9629109	9712490	-1
ENSG00000249781	CTD-2143L24.1	285692	5	9641417	9903938	-1
ENSG00000222054	RNA5SP177	NA	5	9761019	9761125	1
ENSG00000250814	RP11-447B18.1	NA	5	9854489	9890049	1
ENSG00000249807	CTD-2199O4.1	NA	5	10137250	10138477	1
ENSG00000260515	CTD-2199O4.3	NA	5	10195233	10197740	-1
ENSG00000271998	CTD-2199O4.7	NA	5	10195299	10197734	-1
ENSG00000196193	AC034229.1	NA	5	10201621	10201960	1
ENSG00000272417	CTD-2199O4.6	NA	5	10203712	10204152	-1
ENSG00000150756	FAM173B	134145	5	10226442	10250009	-1
ENSG00000248968	CTD-2256P15.1	NA	5	10248437	10250027	1
ENSG00000150753	CCT5	22948	5	10250033	10266524	1
ENSG00000271980	CTD-2256P15.4	NA	5	10264709	10267258	-1
ENSG00000271715	CTD-2256P15.5	NA	5	10269601	10270030	-1
ENSG00000164237	CMBL	134147	5	10275987	10308138	-1
ENSG00000252341	Y_RNA	NA	5	10292153	10292260	-1
ENSG00000252671	Y_RNA	NA	5	10337389	10337498	1
ENSG00000259802	CTD-2256P15.2	NA	5	10352813	10353713	-1
ENSG00000145495	MARCH6	10299	5	10353815	10440500	1
ENSG00000250600	ROPN1L-AS1	100505845	5	10441402	10441904	-1
ENSG00000145491	ROPN1L	83853	5	10441636	10472141	1
ENSG00000246016	RP11-1C1.7	NA	5	10479483	10482421	1
ENSG00000244361	RPL30P7	NA	5	10488932	10489254	1
ENSG00000249166	RP11-1C1.6	NA	5	10493403	10494206	-1
ENSG00000249396	RP11-1C1.4	101929412	5	10493639	10502840	-1
ENSG00000249160	RP11-1C1.5	NA	5	10505108	10522196	-1
ENSG00000214179	AC112200.1	NA	5	10541568	10541807	1
ENSG00000164236	ANKRD33B	651746	5	10564442	10650308	1
ENSG00000250106	ANKRD33B-AS1	NA	5	10627372	10628337	-1
ENSG00000251196	RP11-54F2.1	NA	5	10652323	10656037	-1
ENSG00000272016	RP11-215G15.5	NA	5	10654332	10657928	1
ENSG00000251548	RP11-215G15.4	NA	5	10664607	10665225	-1
ENSG00000112977	DAP	1611	5	10679342	10761384	-1
ENSG00000272324	CTD-2154B17.4	NA	5	10761177	10770406	1
ENSG00000250576	CTD-2154B17.1	NA	5	10775170	10777174	-1
ENSG00000169862	CTNND2	1501	5	10971952	11904155	-1
ENSG00000207312	RNU6-429P	NA	5	11027312	11027419	1
ENSG00000212305	RNU6-679P	NA	5	12297511	12297616	-1
ENSG00000248783	RP11-308B16.2	NA	5	12554002	12574749	-1
ENSG00000248131	CT49	NA	5	12574969	12804475	1
ENSG00000264921	AC106771.1	NA	5	12599735	12599812	1
ENSG00000251112	RP11-419C19.3	NA	5	12794212	12794843	-1
ENSG00000249053	RP11-419C19.1	NA	5	12794843	12795634	1
ENSG00000248457	RP11-419C19.2	NA	5	12914180	13032998	-1
ENSG00000222717	AC016553.1	NA	5	13174877	13174960	-1
ENSG00000248145	CTC-305H11.1	NA	5	13175958	13179684	1
ENSG00000242608	RPS23P5	NA	5	13250347	13250774	-1
ENSG00000248462	CTD-2042D5.1	NA	5	13553763	13554075	-1
ENSG00000243744	CTC-232H10.1	NA	5	13638028	13638490	-1
ENSG00000039139	DNAH5	1767	5	13690440	13944652	-1
ENSG00000251423	CTB-51A17.1	NA	5	13860447	13897880	1
ENSG00000038382	TRIO	7204	5	14143811	14532235	1
ENSG00000145569	FAM105A	54491	5	14581884	14615116	1
ENSG00000248791	CTD-2165H16.3	NA	5	14620129	14621422	1
ENSG00000250526	CCT6P2	NA	5	14639535	14641127	-1
ENSG00000250182	EEF1A1P13	NA	5	14652047	14653438	-1
ENSG00000261360	CTD-2165H16.4	NA	5	14661917	14664713	-1
ENSG00000154124	FAM105B	90268	5	14664773	14699820	1
ENSG00000154122	ANKH	56172	5	14704910	14871887	-1
ENSG00000249485	RBBP4P1	NA	5	14797234	14798509	-1
ENSG00000264792	MIR4637	100616271	5	14826038	14826121	-1
ENSG00000272057	CTB-40H15.4	NA	5	14872441	14872822	1
ENSG00000249928	UQCRBP3	NA	5	14874509	14874820	-1
ENSG00000250662	HNRNPKP5	NA	5	14877776	14878028	-1
ENSG00000212036	AC016575.1	NA	5	14910667	14910749	-1
ENSG00000250247	SEPHS2P1	NA	5	14960341	14961502	1
ENSG00000202269	U8	NA	5	15110895	15111029	-1
ENSG00000249332	RP1-251I12.1	NA	5	15112486	15117116	-1
ENSG00000248486	RP1-137K24.1	101929454	5	15192248	15266650	-1
ENSG00000248834	MARK2P5	NA	5	15384329	15384962	1
ENSG00000248699	CTD-2313D3.1	NA	5	15450810	15451920	1
ENSG00000183580	FBXL7	23194	5	15500305	15939900	1
ENSG00000250250	CTD-2350J17.1	101929472	5	15602298	15607457	-1
ENSG00000216077	MIR887	100126347	5	15935291	15935369	1
ENSG00000222312	RNA5SP178	NA	5	16033338	16033465	-1
ENSG00000183654	MARCH11	441061	5	16067248	16180871	-1
ENSG00000250981	RP11-19O2.1	NA	5	16129287	16141711	1
ENSG00000250448	RP11-19O2.2	NA	5	16180347	16185694	1
ENSG00000248403	NACAP6	NA	5	16192197	16192818	-1
ENSG00000248150	RP1-167G20.1	101929505	5	16373470	16440190	-1
ENSG00000249737	RP1-167G20.2	NA	5	16428645	16432545	1
ENSG00000173545	ZNF622	90441	5	16451628	16465901	-1
ENSG00000154153	FAM134B	54463	5	16473147	16617167	-1
ENSG00000246214	RP11-260E18.1	101929524	5	16616035	16630078	1
ENSG00000250415	CTC-461F20.1	NA	5	16617334	16621385	1
ENSG00000201370	Y_RNA	NA	5	16623113	16623204	-1
ENSG00000145555	MYO10	4651	5	16665395	16936372	-1
ENSG00000253093	RNA5SP179	NA	5	16854103	16854223	1
ENSG00000243538	CTB-55B8.1	NA	5	16902403	16902750	-1
ENSG00000201436	RNU6-660P	NA	5	16941952	16942060	-1
ENSG00000176788	BASP1	10409	5	17065707	17276943	1
ENSG00000271892	CTD-2228A4.1	NA	5	17107469	17107898	-1
ENSG00000206814	Y_RNA	NA	5	17117685	17117795	-1
ENSG00000215196	AC091878.1	285696	5	17130137	17217156	-1
ENSG00000251990	RNA5SP180	NA	5	17157080	17157180	-1
ENSG00000250816	DCAF13P2	NA	5	17202383	17203254	1
ENSG00000252908	RNU6-1003P	NA	5	17240720	17240824	1
ENSG00000185296	CTD-2139B15.1	NA	5	17306490	17307069	1
ENSG00000201715	RN7SKP133	NA	5	17345725	17346064	1
ENSG00000223361	FTH1P10	2498	5	17353804	17354733	-1
ENSG00000248223	CTD-2139B15.2	NA	5	17354019	17355008	1
ENSG00000249199	CTD-2139B15.5	NA	5	17369334	17375686	-1
ENSG00000250822	CTD-2139B15.4	401177	5	17379015	17387419	-1
ENSG00000248455	RP11-321E2.3	NA	5	17404128	17441803	1
ENSG00000249662	RP11-321E2.4	NA	5	17444119	17484055	1
ENSG00000251304	RP11-321E2.5	NA	5	17486336	17486938	1
ENSG00000268799	RP11-321E2.13	NA	5	17491470	17491878	-1
ENSG00000250667	RP11-321E2.12	NA	5	17495767	17495935	-1
ENSG00000185041	RP11-321E2.6	NA	5	17498334	17498936	1
ENSG00000248205	RP11-321E2.11	NA	5	17502152	17502472	-1
ENSG00000249620	RP11-321E2.10	NA	5	17511942	17512347	-1
ENSG00000248861	RP11-321E2.2	NA	5	17518475	17519069	1
ENSG00000249339	RP11-321E2.7	NA	5	17521910	17522504	1
ENSG00000250055	RP11-321E2.8	NA	5	17525344	17525938	1
ENSG00000250296	RP11-321E2.9	NA	5	17528778	17529372	1
ENSG00000250807	RP11-432M8.2	NA	5	17585271	17585876	-1
ENSG00000250088	RP11-432M8.1	NA	5	17587399	17587632	-1
ENSG00000250558	RP11-432M8.3	NA	5	17590473	17591069	-1
ENSG00000249427	RP11-432M8.4	NA	5	17593907	17594503	-1
ENSG00000249329	RP11-432M8.5	NA	5	17597341	17597937	-1
ENSG00000248422	RP11-432M8.7	NA	5	17598541	17598668	-1
ENSG00000249282	RP11-432M8.6	NA	5	17601991	17602243	-1
ENSG00000249357	RP11-432M8.8	NA	5	17604866	17605486	1
ENSG00000249156	RP11-432M8.9	NA	5	17611099	17611692	1
ENSG00000271296	RP11-432M8.20	NA	5	17614890	17615220	-1
ENSG00000250351	RP11-432M8.10	NA	5	17620642	17621048	-1
ENSG00000250386	RP11-432M8.11	NA	5	17625660	17626068	-1
ENSG00000249666	RP11-432M8.12	NA	5	17632197	17632792	1
ENSG00000250782	RP11-432M8.13	NA	5	17634569	17635162	1
ENSG00000248471	RP11-432M8.15	NA	5	17643071	17643337	-1
ENSG00000248160	RP11-432M8.14	NA	5	17647821	17648053	-1
ENSG00000248542	RP11-432M8.16	NA	5	17649155	17649752	1
ENSG00000248337	RP11-432M8.18	NA	5	17654482	17654752	-1
ENSG00000269466	RP11-432M8.17	NA	5	17655237	17655647	-1
ENSG00000250715	RP11-432M8.19	NA	5	17670277	17670680	-1
ENSG00000249937	RP11-454P21.1	646241	5	17684693	17955966	1
ENSG00000240785	RPL36AP21	NA	5	18049659	18049981	1
ENSG00000212278	SNORD81	NA	5	18236232	18236305	1
ENSG00000241552	RN7SL58P	NA	5	18547421	18547712	1
ENSG00000248693	CTD-2023M8.1	NA	5	18704542	18746282	-1
ENSG00000238674	snoU13	NA	5	18844006	18844109	1
ENSG00000249191	UBE2V1P12	NA	5	18886731	18887204	-1
ENSG00000249927	CTD-2151L9.2	NA	5	18894011	18894277	-1
ENSG00000249285	RP11-81B23.1	NA	5	18908975	18909652	1
ENSG00000249174	RP11-124N3.3	NA	5	18965970	19142455	-1
ENSG00000251487	RP11-124N3.2	NA	5	19035306	19038908	-1
ENSG00000242654	RPL32P14	NA	5	19041118	19041495	1
ENSG00000249557	HSPD1P15	NA	5	19233475	19234596	1
ENSG00000145526	CDH18	1016	5	19473060	20575982	-1
ENSG00000264928	AC118463.1	NA	5	19735619	19735670	-1
ENSG00000248766	RP11-61K20.1	NA	5	20158771	20159065	-1
ENSG00000214132	RP11-420O16.2	NA	5	20304154	20305557	-1
ENSG00000249854	RP11-420O16.1	NA	5	20305674	20331565	1
ENSG00000251629	RP11-774D14.1	NA	5	20611949	20937800	1
ENSG00000249490	CTD-2333M24.1	NA	5	20612734	20614874	-1
ENSG00000248308	RP11-697E23.1	NA	5	20830275	20831056	-1
ENSG00000248286	RP11-811J10.1	NA	5	21196829	21196969	1
ENSG00000249359	RP11-374A4.1	NA	5	21323982	21341484	-1
ENSG00000183666	GUSBP1	728411	5	21341942	21589481	1
ENSG00000183666	GUSBP1	375513	5	21341942	21589481	1
ENSG00000233974	RP11-823P9.3	100506217	5	21481436	21484120	-1
ENSG00000203563	AC138951.1	NA	5	21493692	21494062	1
ENSG00000272130	RP11-360I2.1	NA	5	21569864	21570154	1
ENSG00000253766	RP11-804N13.1	NA	5	21616371	21779631	1
ENSG00000221615	AC140132.1	NA	5	21734320	21734413	1
ENSG00000154162	CDH12	1010	5	21750782	22853731	-1
ENSG00000213430	HSPD1P1	NA	5	21882694	21884421	1
ENSG00000253104	RP11-855C21.1	NA	5	22139356	22141577	-1
ENSG00000168967	PMCHL1	5369	5	22142461	22152465	1
ENSG00000249206	GCNT1P2	NA	5	22580334	22580928	-1
ENSG00000249404	CTD-2234B20.1	NA	5	23013157	23014636	1
