GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0045779	negative regulation of bone resorption	9	0	0	1.00000
GO:0045780	positive regulation of bone resorption	13	0	0	1.00000
GO:0045785	positive regulation of cell adhesion	147	0	0,04	1.00000
GO:0045786	negative regulation of cell cycle	339	0	0,09	1.00000
GO:0045787	positive regulation of cell cycle	117	0	0,03	1.00000
GO:0045792	negative regulation of cell size	10	0	0	1.00000
GO:0045793	positive regulation of cell size	10	0	0	1.00000
GO:0045794	negative regulation of cell volume	2	0	0	1.00000
GO:0045795	positive regulation of cell volume	1	0	0	1.00000
GO:0045796	negative regulation of intestinal choles...	2	0	0	1.00000
GO:0045799	positive regulation of chromatin assembl...	2	0	0	1.00000
GO:0045806	negative regulation of endocytosis	30	0	0,01	1.00000
GO:0045807	positive regulation of endocytosis	75	0	0,02	1.00000
GO:0045814	negative regulation of gene expression, ...	39	0	0,01	1.00000
GO:0045815	positive regulation of gene expression, ...	15	0	0	1.00000
GO:0045818	negative regulation of glycogen cataboli...	2	0	0	1.00000
GO:0045819	positive regulation of glycogen cataboli...	2	0	0	1.00000
GO:0045820	negative regulation of glycolysis	6	0	0	1.00000
GO:0045821	positive regulation of glycolysis	11	0	0	1.00000
GO:0045822	negative regulation of heart contraction	18	0	0	1.00000
GO:0045823	positive regulation of heart contraction	22	0	0,01	1.00000
GO:0045824	negative regulation of innate immune res...	18	0	0	1.00000
GO:0045827	negative regulation of isoprenoid metabo...	1	0	0	1.00000
GO:0045829	negative regulation of isotype switching	4	0	0	1.00000
GO:0045830	positive regulation of isotype switching	13	0	0	1.00000
GO:0045833	negative regulation of lipid metabolic p...	60	0	0,02	1.00000
GO:0045834	positive regulation of lipid metabolic p...	99	0	0,03	1.00000
GO:0045835	negative regulation of meiosis	10	0	0	1.00000
GO:0045836	positive regulation of meiosis	11	0	0	1.00000
GO:0045837	negative regulation of membrane potentia...	12	0	0	1.00000
GO:0045838	positive regulation of membrane potentia...	19	0	0,01	1.00000
GO:0045839	negative regulation of mitosis	48	0	0,01	1.00000
GO:0045840	positive regulation of mitosis	35	0	0,01	1.00000
GO:0045841	negative regulation of mitotic metaphase...	39	0	0,01	1.00000
GO:0045842	positive regulation of mitotic metaphase...	7	0	0	1.00000
GO:0045843	negative regulation of striated muscle t...	18	0	0	1.00000
GO:0045844	positive regulation of striated muscle t...	16	0	0	1.00000
GO:0045851	pH reduction	25	0	0,01	1.00000
GO:0045852	pH elevation	5	0	0	1.00000
GO:0045859	regulation of protein kinase activity	652	0	0,18	1.00000
GO:0045860	positive regulation of protein kinase ac...	439	0	0,12	1.00000
GO:0045861	negative regulation of proteolysis	41	0	0,01	1.00000
GO:0045862	positive regulation of proteolysis	77	0	0,02	1.00000
GO:0045869	negative regulation of single stranded v...	6	0	0	1.00000
GO:0045870	positive regulation of single stranded v...	1	0	0	1.00000
GO:0045872	positive regulation of rhodopsin gene ex...	1	0	0	1.00000
GO:0045875	negative regulation of sister chromatid ...	2	0	0	1.00000
GO:0045876	positive regulation of sister chromatid ...	2	0	0	1.00000
GO:0045879	negative regulation of smoothened signal...	24	0	0,01	1.00000
GO:0045880	positive regulation of smoothened signal...	23	0	0,01	1.00000
GO:0045887	positive regulation of synaptic growth a...	1	0	0	1.00000
GO:0045892	negative regulation of transcription, DN...	885	0	0,24	1.00000
GO:0045893	positive regulation of transcription, DN...	1059	0	0,29	1.00000
GO:0045896	regulation of transcription during mitos...	5	0	0	1.00000
GO:0045897	positive regulation of transcription dur...	3	0	0	1.00000
GO:0045898	regulation of RNA polymerase II transcri...	6	0	0	1.00000
GO:0045899	positive regulation of RNA polymerase II...	3	0	0	1.00000
GO:0045900	negative regulation of translational elo...	5	0	0	1.00000
GO:0045901	positive regulation of translational elo...	4	0	0	1.00000
GO:0045905	positive regulation of translational ter...	3	0	0	1.00000
GO:0045906	negative regulation of vasoconstriction	4	0	0	1.00000
GO:0045907	positive regulation of vasoconstriction	22	0	0,01	1.00000
GO:0045908	negative regulation of vasodilation	4	0	0	1.00000
GO:0045909	positive regulation of vasodilation	27	0	0,01	1.00000
GO:0045910	negative regulation of DNA recombination	14	0	0	1.00000
GO:0045911	positive regulation of DNA recombination	15	0	0	1.00000
GO:0045912	negative regulation of carbohydrate meta...	32	0	0,01	1.00000
GO:0045913	positive regulation of carbohydrate meta...	49	0	0,01	1.00000
GO:0045914	negative regulation of catecholamine met...	2	0	0	1.00000
GO:0045915	positive regulation of catecholamine met...	2	0	0	1.00000
GO:0045916	negative regulation of complement activa...	7	0	0	1.00000
GO:0045917	positive regulation of complement activa...	2	0	0	1.00000
GO:0045918	negative regulation of cytolysis	3	0	0	1.00000
GO:0045919	positive regulation of cytolysis	4	0	0	1.00000
GO:0045920	negative regulation of exocytosis	15	0	0	1.00000
GO:0045921	positive regulation of exocytosis	38	0	0,01	1.00000
GO:0045922	negative regulation of fatty acid metabo...	17	0	0	1.00000
GO:0045923	positive regulation of fatty acid metabo...	27	0	0,01	1.00000
GO:0045924	regulation of female receptivity	8	0	0	1.00000
GO:0045925	positive regulation of female receptivit...	3	0	0	1.00000
GO:0045926	negative regulation of growth	205	0	0,06	1.00000
GO:0045927	positive regulation of growth	164	0	0,04	1.00000
GO:0045930	negative regulation of mitotic cell cycl...	25	0	0,01	1.00000
GO:0045931	positive regulation of mitotic cell cycl...	36	0	0,01	1.00000
GO:0045932	negative regulation of muscle contractio...	19	0	0,01	1.00000
GO:0045933	positive regulation of muscle contractio...	32	0	0,01	1.00000
GO:0045934	negative regulation of nucleobase-contai...	1032	0	0,28	1.00000
GO:0045935	positive regulation of nucleobase-contai...	1263	0	0,34	1.00000
GO:0045936	negative regulation of phosphate metabol...	329	0	0,09	1.00000
GO:0045937	positive regulation of phosphate metabol...	805	0	0,22	1.00000
GO:0045938	positive regulation of circadian sleep/w...	7	0	0	1.00000
GO:0045939	negative regulation of steroid metabolic...	20	0	0,01	1.00000
GO:0045940	positive regulation of steroid metabolic...	21	0	0,01	1.00000
GO:0045943	positive regulation of transcription fro...	6	0	0	1.00000
GO:0045944	positive regulation of transcription fro...	745	0	0,2	1.00000
GO:0045945	positive regulation of transcription fro...	7	0	0	1.00000
GO:0045947	negative regulation of translational ini...	17	0	0	1.00000
GO:0045948	positive regulation of translational ini...	12	0	0	1.00000
GO:0045950	negative regulation of mitotic recombina...	2	0	0	1.00000
GO:0045953	negative regulation of natural killer ce...	3	0	0	1.00000
GO:0045954	positive regulation of natural killer ce...	15	0	0	1.00000
GO:0045955	negative regulation of calcium ion-depen...	7	0	0	1.00000
GO:0045956	positive regulation of calcium ion-depen...	14	0	0	1.00000
GO:0045957	negative regulation of complement activa...	1	0	0	1.00000
GO:0045959	negative regulation of complement activa...	1	0	0	1.00000
GO:0045963	negative regulation of dopamine metaboli...	2	0	0	1.00000
GO:0045964	positive regulation of dopamine metaboli...	2	0	0	1.00000
GO:0045974	regulation of translation, ncRNA-mediate...	9	0	0	1.00000
GO:0045977	positive regulation of mitotic cell cycl...	1	0	0	1.00000
GO:0045978	negative regulation of nucleoside metabo...	2	0	0	1.00000
GO:0045979	positive regulation of nucleoside metabo...	3	0	0	1.00000
GO:0045980	negative regulation of nucleotide metabo...	42	0	0,01	1.00000
GO:0045981	positive regulation of nucleotide metabo...	84	0	0,02	1.00000
GO:0045986	negative regulation of smooth muscle con...	13	0	0	1.00000
GO:0045987	positive regulation of smooth muscle con...	24	0	0,01	1.00000
GO:0045988	negative regulation of striated muscle c...	6	0	0	1.00000
GO:0045989	positive regulation of striated muscle c...	9	0	0	1.00000
GO:0045990	carbon catabolite regulation of transcri...	7	0	0	1.00000
GO:0045991	carbon catabolite activation of transcri...	5	0	0	1.00000
GO:0045992	negative regulation of embryonic develop...	2	0	0	1.00000
GO:0045993	negative regulation of translational ini...	1	0	0	1.00000
GO:0045994	positive regulation of translational ini...	1	0	0	1.00000
GO:0045995	regulation of embryonic development	91	0	0,02	1.00000
GO:0046005	positive regulation of circadian sleep/w...	3	0	0	1.00000
GO:0046006	regulation of activated T cell prolifera...	30	0	0,01	1.00000
GO:0046007	negative regulation of activated T cell ...	7	0	0	1.00000
GO:0046010	positive regulation of circadian sleep/w...	3	0	0	1.00000
GO:0046013	regulation of T cell homeostatic prolife...	2	0	0	1.00000
GO:0046015	regulation of transcription by glucose	6	0	0	1.00000
GO:0046016	positive regulation of transcription by ...	4	0	0	1.00000
GO:0046021	regulation of transcription from RNA pol...	4	0	0	1.00000
GO:0046022	positive regulation of transcription fro...	2	0	0	1.00000
GO:0046031	ADP metabolic process	5	0	0	1.00000
GO:0046032	ADP catabolic process	1	0	0	1.00000
GO:0046033	AMP metabolic process	12	0	0	1.00000
GO:0046034	ATP metabolic process	180	0	0,05	1.00000
GO:0046036	CTP metabolic process	15	0	0	1.00000
GO:0046037	GMP metabolic process	7	0	0	1.00000
GO:0046038	GMP catabolic process	1	0	0	1.00000
GO:0046039	GTP metabolic process	466	0	0,13	1.00000
GO:0046040	IMP metabolic process	12	0	0	1.00000
GO:0046041	ITP metabolic process	2	0	0	1.00000
GO:0046048	UDP metabolic process	2	0	0	1.00000
GO:0046049	UMP metabolic process	11	0	0	1.00000
GO:0046051	UTP metabolic process	12	0	0	1.00000
GO:0046054	dGMP metabolic process	1	0	0	1.00000
GO:0046056	dADP metabolic process	3	0	0	1.00000
GO:0046057	dADP catabolic process	1	0	0	1.00000
GO:0046058	cAMP metabolic process	130	0	0,04	1.00000
GO:0046060	dATP metabolic process	7	0	0	1.00000
GO:0046061	dATP catabolic process	3	0	0	1.00000
GO:0046062	dCDP metabolic process	1	0	0	1.00000
GO:0046066	dGDP metabolic process	3	0	0	1.00000
GO:0046067	dGDP catabolic process	1	0	0	1.00000
GO:0046068	cGMP metabolic process	37	0	0,01	1.00000
GO:0046069	cGMP catabolic process	6	0	0	1.00000
GO:0046070	dGTP metabolic process	4	0	0	1.00000
GO:0046072	dTDP metabolic process	2	0	0	1.00000
GO:0046073	dTMP metabolic process	1	0	0	1.00000
GO:0046075	dTTP metabolic process	3	0	0	1.00000
GO:0046077	dUDP metabolic process	2	0	0	1.00000
GO:0046078	dUMP metabolic process	3	0	0	1.00000
GO:0046079	dUMP catabolic process	1	0	0	1.00000
GO:0046080	dUTP metabolic process	1	0	0	1.00000
GO:0046083	adenine metabolic process	2	0	0	1.00000
GO:0046084	adenine biosynthetic process	2	0	0	1.00000
GO:0046085	adenosine metabolic process	11	0	0	1.00000
GO:0046086	adenosine biosynthetic process	1	0	0	1.00000
GO:0046087	cytidine metabolic process	8	0	0	1.00000
GO:0046090	deoxyadenosine metabolic process	1	0	0	1.00000
GO:0046092	deoxycytidine metabolic process	1	0	0	1.00000
GO:0046098	guanine metabolic process	2	0	0	1.00000
GO:0046099	guanine biosynthetic process	1	0	0	1.00000
GO:0046100	hypoxanthine metabolic process	4	0	0	1.00000
GO:0046101	hypoxanthine biosynthetic process	4	0	0	1.00000
GO:0046102	inosine metabolic process	4	0	0	1.00000
GO:0046103	inosine biosynthetic process	3	0	0	1.00000
GO:0046104	thymidine metabolic process	4	0	0	1.00000
GO:0046105	thymidine biosynthetic process	1	0	0	1.00000
GO:0046108	uridine metabolic process	2	0	0	1.00000
GO:0046110	xanthine metabolic process	2	0	0	1.00000
GO:0046111	xanthine biosynthetic process	1	0	0	1.00000
GO:0046112	nucleobase biosynthetic process	13	0	0	1.00000
GO:0046113	nucleobase catabolic process	9	0	0	1.00000
GO:0046116	queuosine metabolic process	2	0	0	1.00000
GO:0046120	deoxyribonucleoside biosynthetic process	1	0	0	1.00000
GO:0046121	deoxyribonucleoside catabolic process	3	0	0	1.00000
GO:0046122	purine deoxyribonucleoside metabolic pro...	2	0	0	1.00000
GO:0046124	purine deoxyribonucleoside catabolic pro...	1	0	0	1.00000
GO:0046125	pyrimidine deoxyribonucleoside metabolic...	4	0	0	1.00000
GO:0046126	pyrimidine deoxyribonucleoside biosynthe...	1	0	0	1.00000
GO:0046127	pyrimidine deoxyribonucleoside catabolic...	1	0	0	1.00000
GO:0046128	purine ribonucleoside metabolic process	713	0	0,19	1.00000
GO:0046129	purine ribonucleoside biosynthetic proce...	85	0	0,02	1.00000
GO:0046130	purine ribonucleoside catabolic process	605	0	0,16	1.00000
GO:0046131	pyrimidine ribonucleoside metabolic proc...	33	0	0,01	1.00000
GO:0046132	pyrimidine ribonucleoside biosynthetic p...	23	0	0,01	1.00000
GO:0046133	pyrimidine ribonucleoside catabolic proc...	9	0	0	1.00000
GO:0046134	pyrimidine nucleoside biosynthetic proce...	32	0	0,01	1.00000
GO:0046135	pyrimidine nucleoside catabolic process	21	0	0,01	1.00000
GO:0046136	positive regulation of vitamin metabolic...	2	0	0	1.00000
GO:0046137	negative regulation of vitamin metabolic...	5	0	0	1.00000
GO:0046144	D-alanine family amino acid metabolic pr...	1	0	0	1.00000
GO:0046146	tetrahydrobiopterin metabolic process	6	0	0	1.00000
GO:0046148	pigment biosynthetic process	47	0	0,01	1.00000
GO:0046149	pigment catabolic process	6	0	0	1.00000
GO:0046160	heme a metabolic process	2	0	0	1.00000
GO:0046164	alcohol catabolic process	51	0	0,01	1.00000
GO:0046165	alcohol biosynthetic process	136	0	0,04	1.00000
GO:0046166	glyceraldehyde-3-phosphate biosynthetic ...	1	0	0	1.00000
GO:0046167	glycerol-3-phosphate biosynthetic proces...	1	0	0	1.00000
GO:0046168	glycerol-3-phosphate catabolic process	2	0	0	1.00000
GO:0046173	polyol biosynthetic process	32	0	0,01	1.00000
GO:0046174	polyol catabolic process	15	0	0	1.00000
GO:0046176	aldonic acid catabolic process	1	0	0	1.00000
GO:0046177	D-gluconate catabolic process	1	0	0	1.00000
GO:0046184	aldehyde biosynthetic process	4	0	0	1.00000
GO:0046185	aldehyde catabolic process	9	0	0	1.00000
GO:0046189	phenol-containing compound biosynthetic ...	30	0	0,01	1.00000
GO:0046203	spermidine catabolic process	2	0	0	1.00000
GO:0046204	nor-spermidine metabolic process	1	0	0	1.00000
GO:0046208	spermine catabolic process	2	0	0	1.00000
GO:0046209	nitric oxide metabolic process	65	0	0,02	1.00000
GO:0046210	nitric oxide catabolic process	1	0	0	1.00000
GO:0046218	indolalkylamine catabolic process	11	0	0	1.00000
GO:0046219	indolalkylamine biosynthetic process	5	0	0	1.00000
GO:0046222	aflatoxin metabolic process	1	0	0	1.00000
GO:0046223	aflatoxin catabolic process	1	0	0	1.00000
GO:0046226	coumarin catabolic process	2	0	0	1.00000
GO:0046247	terpene catabolic process	1	0	0	1.00000
GO:0046271	phenylpropanoid catabolic process	3	0	0	1.00000
GO:0046272	stilbene catabolic process	1	0	0	1.00000
GO:0046292	formaldehyde metabolic process	3	0	0	1.00000
GO:0046293	formaldehyde biosynthetic process	1	0	0	1.00000
GO:0046294	formaldehyde catabolic process	2	0	0	1.00000
GO:0046296	glycolate catabolic process	1	0	0	1.00000
GO:0046314	phosphocreatine biosynthetic process	1	0	0	1.00000
GO:0046317	regulation of glucosylceramide biosynthe...	1	0	0	1.00000
GO:0046318	negative regulation of glucosylceramide ...	1	0	0	1.00000
GO:0046320	regulation of fatty acid oxidation	22	0	0,01	1.00000
GO:0046321	positive regulation of fatty acid oxidat...	12	0	0	1.00000
GO:0046322	negative regulation of fatty acid oxidat...	5	0	0	1.00000
GO:0046323	glucose import	54	0	0,01	1.00000
GO:0046324	regulation of glucose import	49	0	0,01	1.00000
GO:0046325	negative regulation of glucose import	11	0	0	1.00000
GO:0046326	positive regulation of glucose import	30	0	0,01	1.00000
GO:0046327	glycerol biosynthetic process from pyruv...	1	0	0	1.00000
GO:0046328	regulation of JNK cascade	133	0	0,04	1.00000
GO:0046329	negative regulation of JNK cascade	21	0	0,01	1.00000
GO:0046330	positive regulation of JNK cascade	54	0	0,01	1.00000
GO:0046331	lateral inhibition	1	0	0	1.00000
GO:0046337	phosphatidylethanolamine metabolic proce...	15	0	0	1.00000
GO:0046338	phosphatidylethanolamine catabolic proce...	1	0	0	1.00000
GO:0046339	diacylglycerol metabolic process	13	0	0	1.00000
GO:0046340	diacylglycerol catabolic process	3	0	0	1.00000
GO:0046341	CDP-diacylglycerol metabolic process	13	0	0	1.00000
GO:0046348	amino sugar catabolic process	13	0	0	1.00000
GO:0046349	amino sugar biosynthetic process	7	0	0	1.00000
GO:0046351	disaccharide biosynthetic process	2	0	0	1.00000
GO:0046352	disaccharide catabolic process	1	0	0	1.00000
GO:0046355	mannan catabolic process	1	0	0	1.00000
GO:0046356	acetyl-CoA catabolic process	1	0	0	1.00000
GO:0046359	butyrate catabolic process	1	0	0	1.00000
GO:0046360	2-oxobutyrate biosynthetic process	1	0	0	1.00000
GO:0046361	2-oxobutyrate metabolic process	1	0	0	1.00000
GO:0046364	monosaccharide biosynthetic process	78	0	0,02	1.00000
GO:0046365	monosaccharide catabolic process	99	0	0,03	1.00000
GO:0046368	GDP-L-fucose metabolic process	3	0	0	1.00000
GO:0046370	fructose biosynthetic process	1	0	0	1.00000
GO:0046373	L-arabinose metabolic process	2	0	0	1.00000
GO:0046379	extracellular polysaccharide metabolic p...	4	0	0	1.00000
GO:0046380	N-acetylneuraminate biosynthetic process	2	0	0	1.00000
GO:0046385	deoxyribose phosphate biosynthetic proce...	9	0	0	1.00000
GO:0046386	deoxyribose phosphate catabolic process	18	0	0	1.00000
GO:0046390	ribose phosphate biosynthetic process	227	0	0,06	1.00000
GO:0046391	5-phosphoribose 1-diphosphate metabolic ...	4	0	0	1.00000
